Visit_ID,CINEPLEX_D_Membership_ID,Visit_Date,Visit_TimeSlice_ID,Location_ID,Auditorium_Experience_ID,Film_ID,Seating_Experience_ID,Sales_Channel_ID,Performance_Experience_ID,Performance_Type_ID,Spend,Revenue,Points_Earned,Points_Redeemed,Discount,Has_US_Is_LrgPopcorn,Has_US_Is_Butter,Has_US_Is_Alcohol,Has_US_Is_Candy,Has_US_Is_Coffee,Has_US_Is_Kiddietray,Has_US_Is_Voucher,Has_US_Is_MenuFood
24166,2604663,2019-04-27,40,1414,0,0,0,8,0,0,10.68,10.68,53,0,1.18,0,0,0,1,0,0,0,0
24169,2651015,2019-04-27,34,1422,2,22997,2,12,2,1,19.03,36.9594,150,3000,2.12,0,0,0,0,0,0,0,0
24170,2672973,2019-04-27,11,2402,1,22997,1,8,2,1,36.33,57.83,181,2500,4.03,0,1,0,1,0,0,0,0
24171,2700697,2019-04-27,34,1409,2,22997,2,12,2,1,18.08,27.0736,200,2000,2.01,0,0,0,0,0,0,0,0
24174,2740910,2019-04-27,10,9196,3,30674,2,12,3,1,48.01,48.01,374,0,5.32,0,0,0,1,0,1,0,0
24176,2753342,2019-04-27,40,1146,0,0,0,8,0,0,18.17,18.17,90,0,2.01,1,0,0,1,0,0,0,0
24177,2767932,2019-04-27,26,7290,1,22997,1,4,1,1,0,32.2437,0,3750,0,0,0,0,0,0,0,0,0
24181,2825328,2019-04-27,35,7406,2,22997,2,12,2,1,35.85,35.85,290,0,3.98,1,0,0,1,0,0,0,0
24182,2837700,2019-04-27,33,7253,1,22997,1,12,1,1,12.38,23.13,125,1250,1.38,0,0,0,0,0,0,0,0
24183,2894819,2019-04-27,28,7260,1,23039,1,8,1,1,50.16,76.5376,504,0,5.58,0,0,0,0,0,0,1,1
24184,2921950,2019-04-27,25,1136,0,0,0,8,0,0,4.45,4.45,22,0,0.49,0,0,0,0,1,0,0,0
24187,2984327,2019-04-27,21,7257,1,23039,1,8,1,1,34.12,44.87,204,1250,3.8,0,0,0,1,0,1,0,0
24188,2988477,2019-04-27,32,1417,1,23039,1,8,2,1,37.83,59.33,189,2500,4.21,1,1,0,1,0,0,0,1
24189,2989952,2019-04-27,29,3103,1,28411,1,12,1,1,13.32,13.32,125,0,1.48,0,0,0,0,0,0,0,0
24190,3000537,2019-04-27,38,4403,0,0,0,8,0,0,8.49,8.49,43,0,0.94,1,1,0,0,0,0,0,0
24193,3060445,2019-04-27,35,7404,1,22997,1,8,1,1,17.17,27.9179,85,1250,1.91,0,0,0,0,0,0,0,1
24194,3062463,2019-04-27,17,7413,1,22997,1,12,1,1,34.08,34.08,176,0,3.79,0,0,0,1,0,0,0,0
24196,3091594,2019-04-27,36,3138,0,0,0,8,0,0,12.14,12.14,62,0,1.36,1,1,0,0,0,0,1,0
24197,3158685,2019-04-27,10,7253,3,30672,2,8,3,1,89.95,89.95,546,0,10.01,0,0,0,1,0,1,0,0
24198,3191387,2019-04-27,17,7213,4,22997,1,8,1,1,33.48,55.9254,168,4000,3.71,1,0,0,0,0,0,0,0
24199,3202361,2019-04-27,15,7406,1,22997,1,6,1,1,26.54,26.54,125,0,2.94,0,0,0,0,0,0,0,0
24202,3239013,2019-04-27,21,2401,1,22997,1,12,1,1,75.28,86.03,434,1250,8.35,1,0,0,1,0,1,0,0
24205,3256488,2019-04-27,17,3143,1,22997,1,12,1,1,76.24,76.24,628,0,8.46,1,0,0,1,0,0,0,1
24206,3259836,2019-04-27,17,1415,1,22997,1,12,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
24208,3296228,2019-04-27,27,7122,3,30672,2,12,3,1,23.66,41.6164,117,3000,2.62,1,0,0,0,0,0,0,0
24209,3318557,2019-04-27,26,7286,1,22997,1,12,2,1,43.81,43.81,255,0,4.86,0,0,0,0,0,0,0,0
24210,3348030,2019-04-27,18,3003,0,0,0,8,0,0,30,30,30,0,3.33,0,0,0,0,0,0,0,0
24211,3348562,2019-04-27,11,3146,1,22997,1,2,2,1,39.52,50.27,255,1250,4.4,0,0,0,0,0,0,0,0
24215,3483019,2019-04-27,29,9406,0,0,0,8,0,0,30.35,30.35,151,0,3.37,1,0,0,1,0,0,0,0
24216,3491184,2019-04-27,32,1405,1,28381,1,2,1,1,0,29.5,0,3500,0,0,0,0,0,0,0,0,0
24217,3503415,2019-04-27,18,1145,4,22997,1,12,1,1,61.75,72.9762,436,2500,6.87,0,0,0,0,0,0,0,1
24218,3512997,2019-04-27,33,9406,1,22997,1,8,2,1,73.78,73.78,361,0,8.21,1,0,0,0,0,0,0,1
24220,3573148,2019-04-27,27,7284,2,22997,2,8,2,1,30.75,30.75,271,0,3.43,0,1,0,0,0,0,0,0
24221,3587113,2019-04-27,28,3103,0,0,0,8,0,0,44.75,44.75,225,0,4.97,0,0,0,0,0,0,0,1
24223,3593783,2019-04-27,16,1408,2,22997,2,12,2,1,37.24,37.24,295,0,4.13,1,1,0,1,0,0,0,0
24224,3637530,2019-04-27,21,7241,0,0,0,8,0,0,11.68,11.68,58,0,1.3,0,0,0,0,0,0,0,0
24225,3671017,2019-04-27,11,7260,2,22997,1,8,2,1,34.8,52.731,173,3000,3.86,0,0,0,1,0,0,0,0
24226,3675495,2019-04-27,26,7206,0,0,0,8,0,0,18.37,18.37,91,0,2.04,0,0,0,0,0,0,0,0
24227,3701069,2019-04-27,19,6109,1,22997,1,12,2,1,33.1,54.6,189,2500,3.68,1,1,0,1,0,0,0,0
24228,3723729,2019-04-27,13,2111,1,22997,1,8,2,1,31.59,42.34,170,1250,3.5,1,0,0,1,0,0,0,0
24230,3737411,2019-04-27,38,3103,0,0,0,8,0,0,14.16,14.16,71,0,1.58,0,1,0,0,0,0,0,0
24231,3764723,2019-04-27,15,7117,1,22997,1,8,2,1,91.56,91.56,549,0,10.17,0,0,0,0,0,0,0,1
24233,3812684,2019-04-27,21,3146,1,22997,1,6,2,1,11.67,33.17,65,2500,1.3,0,0,0,0,0,0,0,0
24234,3867170,2019-04-27,34,7122,1,22997,1,12,1,1,66.78,66.78,434,0,7.39,0,0,0,0,0,0,0,1
24236,3887021,2019-04-27,17,1409,3,30671,2,6,3,1,119.94,137.9272,300,3000,13.38,0,0,0,0,0,0,0,0
24239,3934392,2019-04-27,34,7405,2,22997,2,6,2,1,24.76,42.7246,200,4000,2.76,0,0,0,0,0,0,0,0
24240,3977492,2019-04-27,40,1136,0,0,0,8,0,0,31.82,31.82,157,0,3.52,1,1,0,0,0,0,0,0
24244,4127092,2019-04-27,32,4114,1,28850,1,8,1,1,8.48,19.23,42,1250,0.94,1,1,0,0,0,0,0,0
24245,4143338,2019-04-27,23,7402,0,0,0,8,0,0,6.99,6.99,35,0,0.78,0,0,0,0,0,0,0,0
24246,4168092,2019-04-27,19,3132,1,22997,1,8,1,1,92.55,92.55,422,0,10.28,0,1,0,1,0,1,0,0
24247,4175764,2019-04-27,24,3146,1,22999,1,8,1,1,89.58,89.58,481,0,9.96,0,1,0,1,0,1,0,0
24248,4188416,2019-04-27,36,3150,0,0,0,8,0,0,66.62,66.62,334,0,7.42,0,1,0,1,0,0,0,0
24250,4196514,2019-04-27,11,7260,2,22997,2,8,2,1,61.38,61.38,205,0,6.83,0,0,0,0,0,0,0,0
24251,4206394,2019-04-27,33,9401,1,22997,1,8,1,1,22.86,44.353,114,2500,2.54,1,0,0,1,0,0,0,0
24252,4219403,2019-04-27,26,9408,1,30249,1,12,2,1,52.07,62.8158,321,1250,5.77,0,0,0,1,1,0,0,0
24253,4234151,2019-04-27,34,7260,0,0,0,8,0,0,39.75,39.75,200,0,4.41,0,0,0,0,0,0,0,1
24254,4237954,2019-04-27,15,7429,1,22997,1,8,2,1,20.1,20.1,162,0,2.23,1,0,0,0,0,0,0,0
24256,4309778,2019-04-27,26,7123,0,0,0,8,0,0,44.28,44.28,223,0,4.94,1,1,0,1,0,0,0,0
24257,4358875,2019-04-27,26,2401,1,29006,1,6,1,1,40,40,125,0,4.44,0,0,0,0,0,0,0,0
24259,4451206,2019-04-27,34,9406,2,22999,2,6,2,1,30.88,30.88,325,0,3.44,0,0,0,0,0,0,0,0
24260,4466975,2019-04-27,23,1422,0,0,0,8,0,0,36.73,36.73,183,0,4.09,1,1,0,0,0,0,0,0
24261,4488868,2019-04-27,28,7206,0,0,0,8,0,0,28.35,28.35,140,0,3.14,1,0,0,0,0,0,0,0
24263,4519371,2019-04-27,17,9408,2,22997,2,8,2,1,95.65,95.65,314,0,10.64,0,0,0,0,0,0,0,1
24264,4525633,2019-04-27,11,1146,1,22997,1,6,1,1,25.72,25.72,125,0,2.86,0,0,0,0,0,0,0,0
24265,4526095,2019-04-27,31,4114,0,0,0,8,0,0,14.16,14.16,71,0,1.58,0,1,0,0,0,0,0,0
24267,4561554,2019-04-27,15,1408,2,22997,2,8,1,1,75.59,75.59,382,0,8.42,0,1,0,1,0,0,0,0
24269,4580952,2019-04-27,25,9267,1,22997,1,12,2,1,25.22,25.22,125,0,2.8,0,0,0,0,0,0,0,0
24273,4669698,2019-04-27,21,7122,1,22997,1,8,1,1,33.53,33.53,160,0,3.72,0,0,0,0,0,0,0,0
24274,4671112,2019-04-27,31,1136,1,22997,1,12,2,1,138.99,138.99,524,0,15.45,0,1,0,1,0,0,0,0
24275,4671424,2019-04-27,28,9408,1,22997,1,12,1,1,16.96,16.96,150,0,1.89,0,0,0,0,0,0,0,0
24277,4694413,2019-04-27,22,7420,1,22997,1,12,1,1,121.45,142.9442,577,2000,13.47,1,1,0,1,0,0,0,0
24280,4740260,2019-04-27,19,7122,3,30671,2,12,3,1,25.66,34.6382,127,1500,2.85,0,0,0,0,0,0,0,1
24281,4747953,2019-04-27,27,7115,2,22997,2,12,2,1,33.18,33.18,150,0,3.7,0,0,0,0,0,0,0,0
24283,4779382,2019-04-27,24,1405,2,22997,1,8,2,1,36.29,36.29,245,0,4.02,1,1,0,1,0,0,0,0
24284,4783235,2019-04-27,33,7311,1,22997,1,4,1,1,46.88,46.88,255,0,5.2,0,0,0,0,0,0,0,0
24285,4785517,2019-04-27,37,3144,0,0,0,8,0,0,17.47,17.47,86,0,1.94,0,0,0,0,0,0,0,1
24287,4805482,2019-04-27,24,1136,0,0,0,8,0,0,25.34,25.34,125,0,2.81,1,1,0,0,0,0,0,0
24292,4874048,2019-04-27,30,1415,0,0,0,8,0,0,20.32,20.32,104,0,2.28,1,0,0,0,0,0,1,0
24293,4918441,2019-04-27,23,7284,1,22997,1,2,2,1,31.42,31.42,125,0,3.5,0,0,0,0,0,0,0,0
24296,4968004,2019-04-27,37,3151,0,0,0,8,0,0,24.84,24.84,124,0,2.76,1,1,0,1,0,0,0,0
24297,4969612,2019-04-27,29,7009,0,0,0,8,0,0,27,27,27,0,3,0,0,0,0,0,0,0,0
24298,4983391,2019-04-27,7,6109,0,0,0,8,0,0,1.5,1.5,9,0,0.18,1,0,0,0,0,0,0,0
24299,4987393,2019-04-27,26,3132,1,22997,1,4,2,1,29.52,29.52,125,0,3.28,0,0,0,0,0,0,0,0
24301,5034613,2019-04-27,31,7411,0,0,0,8,0,0,22.86,22.86,114,0,2.54,1,0,0,1,0,0,0,0
24302,5045392,2019-04-27,32,9268,1,30249,1,8,1,1,39.09,39.09,293,0,4.34,1,1,0,0,0,0,0,0
24303,5058101,2019-04-27,33,1103,0,0,0,8,0,0,24.35,24.35,121,0,2.69,0,0,0,1,0,0,0,0
24304,5077144,2019-04-27,11,9203,1,30249,1,6,1,1,9.35,9.35,125,0,1.04,0,0,0,0,0,0,0,0
24305,5079467,2019-04-27,24,7130,1,23039,1,8,1,1,0,29.5,0,3500,0,0,0,0,0,0,0,0,0
24306,5115988,2019-04-27,25,1422,1,22997,1,6,1,1,28.56,28.56,100,0,3.18,0,0,0,0,0,0,0,0
24307,5128323,2019-04-27,18,9145,1,22997,1,8,2,1,29.06,29.06,207,0,3.23,0,0,0,0,0,0,0,1
24308,5141856,2019-04-27,17,8126,1,22997,1,12,2,1,39.78,39.78,125,0,4.41,0,0,0,0,0,0,0,0
24309,5160748,2019-04-27,25,8126,1,22997,1,8,2,1,22.97,44.4672,74,2500,2.55,0,0,0,0,0,0,0,0
24310,5160981,2019-04-27,32,7405,1,22997,1,12,1,1,37.14,47.8878,125,1250,4.14,0,0,0,0,0,0,0,0
24312,5205564,2019-04-27,33,9268,1,22997,1,8,2,1,30.65,30.65,264,0,3.4,0,0,0,0,1,0,0,0
24313,5209946,2019-04-27,39,3144,0,0,0,8,0,0,23.86,23.86,120,0,2.66,1,0,0,1,0,0,0,0
24314,5211375,2019-04-27,18,5145,1,22997,1,6,1,1,23.04,23.04,125,0,2.56,0,0,0,0,0,0,0,0
24315,5212422,2019-04-27,10,7123,3,30672,2,8,3,1,28.04,43.6042,178,0,3.12,0,0,0,0,0,0,1,0
24318,5226458,2019-04-27,21,5114,1,22997,2,12,2,1,25.22,25.22,190,0,2.81,0,0,0,0,0,0,0,0
24320,5235949,2019-04-27,35,5133,1,22997,1,8,2,1,30.37,46.059,194,0,3.38,0,0,0,0,0,0,1,0
24321,5256986,2019-04-27,28,3144,1,22997,1,8,2,1,26.74,47.727,287,0,2.98,0,0,0,0,0,0,0,1
24323,5301287,2019-04-27,26,9268,1,30249,1,8,2,1,65.65,65.65,400,0,7.29,1,0,0,1,0,1,0,0
24326,5342738,2019-04-27,26,5103,1,22997,1,8,1,1,17.38,17.38,125,0,1.94,0,0,0,0,0,0,0,0
24327,5349368,2019-04-27,26,8126,1,22997,1,12,2,1,0,21.4972,0,2500,0,0,0,0,0,0,0,0,0
24328,5389639,2019-04-27,34,7263,1,22997,1,8,1,1,29.72,29.72,217,0,3.29,1,0,0,1,0,0,0,0
24329,5407729,2019-04-27,36,4112,0,0,0,8,0,0,14.16,14.16,70,0,1.57,0,1,0,0,0,0,0,0
24330,5410409,2019-04-27,28,5103,1,22997,1,8,2,1,70.04,70.04,249,0,7.8,1,1,0,1,0,0,0,0
24331,5432304,2019-04-27,32,4403,1,28411,1,12,1,1,37.32,58.82,185,2500,4.13,1,1,0,1,0,0,0,0
24332,5485299,2019-04-27,17,8126,1,22997,1,8,2,1,27.92,27.92,198,0,3.1,0,1,0,0,0,0,0,0
24334,5523846,2019-04-27,27,6110,1,22999,1,8,2,1,20.75,31.5,162,1250,2.3,1,0,0,0,0,0,0,0
24335,5543595,2019-04-27,29,3143,0,0,0,8,0,0,13.68,13.68,68,0,1.52,0,0,0,0,0,0,0,1
24336,5562333,2019-04-27,10,7213,1,22997,1,6,2,1,127.36,127.36,150,0,14.16,0,0,0,0,0,0,0,0
24338,5586212,2019-04-27,17,3403,0,0,0,8,0,0,13.97,13.97,70,0,1.54,0,0,0,1,0,0,0,0
24340,5618151,2019-04-27,27,7267,1,22997,1,8,2,1,151.11,151.11,741,0,16.8,0,0,0,1,0,0,0,0
24341,5644810,2019-04-27,17,1408,0,0,0,8,0,0,5.69,5.69,28,0,0.63,0,0,0,0,0,0,0,0
24343,5697598,2019-04-27,22,4114,0,0,0,8,0,0,14.17,14.17,70,0,1.57,1,1,0,0,0,0,0,0
24344,5716342,2019-04-27,26,7260,1,24407,1,2,2,1,0,21.497,0,2500,0,0,0,0,0,0,0,0,0
24345,5722288,2019-04-27,19,8126,0,0,0,8,0,0,6.99,6.99,35,0,0.78,0,0,0,0,0,0,0,0
24348,5761952,2019-04-27,38,3103,0,0,0,8,0,0,38.32,38.32,190,0,4.24,1,1,0,1,0,0,0,0
24349,5796511,2019-04-27,13,3152,1,22997,1,12,1,1,0,18.5328,125,1250,0,0,0,0,0,0,0,0,0
24350,5807653,2019-04-27,26,8126,0,0,0,8,0,0,30.35,30.35,153,0,3.39,0,0,0,1,0,0,0,0
24352,5828462,2019-04-27,11,1412,2,22997,2,6,2,1,30.7,39.6135,225,1500,3.41,0,0,0,0,0,0,0,0
24357,5880028,2019-04-27,27,7260,1,22999,1,6,2,1,30.08,30.08,125,0,3.34,0,0,0,0,0,0,0,0
24358,5881897,2019-04-27,33,1148,1,22997,1,8,2,1,29.52,51.02,125,2500,3.28,0,0,0,0,0,0,0,0
24359,5886469,2019-04-27,37,2402,0,0,0,8,0,0,21.35,21.35,106,0,2.36,0,0,0,0,0,0,0,1
24360,5887263,2019-04-27,34,1148,0,0,0,8,0,0,25.62,25.62,126,0,2.82,1,1,0,1,0,0,0,0
24361,5891670,2019-04-27,34,7404,2,22997,2,4,2,1,33.6,33.6,150,0,3.74,0,0,0,0,0,0,0,0
24363,5899772,2019-04-27,19,8126,3,30671,2,2,3,1,16.74,16.74,200,0,1.86,0,0,0,0,0,0,0,0
24364,5902323,2019-04-27,36,7400,4,22997,1,12,2,1,14.6,14.6,200,0,1.62,0,0,0,0,0,0,0,0
24366,5927158,2019-04-27,20,7430,0,0,0,8,0,0,19.17,19.17,96,0,2.14,0,0,0,1,0,0,0,0
24368,5953202,2019-04-27,35,7311,2,22997,2,8,2,1,58.74,58.74,255,0,6.53,0,0,0,0,0,0,0,0
24369,5957161,2019-04-27,28,9172,1,30418,1,2,1,1,11.3,11.3,125,0,1.26,0,0,0,0,0,0,0,0
24371,5980137,2019-04-27,17,7411,1,22999,1,8,1,1,60.83,60.83,355,0,6.75,1,1,0,1,0,0,0,0
24373,6009496,2019-04-27,35,7420,2,22997,2,8,2,1,46.28,46.28,213,0,5.15,0,0,0,0,0,0,0,0
24375,6036977,2019-04-27,19,7406,2,22997,2,12,2,1,117.22,117.22,650,0,13.05,0,0,0,0,0,0,0,1
24376,6093913,2019-04-27,12,3401,3,30672,2,8,3,1,63.14,63.14,265,0,7.02,1,0,0,1,0,0,0,0
24379,6145945,2019-04-27,19,7135,2,22997,2,6,1,1,36.69,36.69,225,0,4.09,0,0,0,0,0,0,0,0
24382,6365740,2019-04-27,31,7420,1,22997,1,12,2,1,81.94,81.94,302,0,9.09,0,0,0,0,0,0,0,0
24385,6443626,2019-04-27,13,7213,1,22997,1,8,2,1,46.66,46.66,224,0,5.19,0,1,0,0,1,0,0,1
24387,6473123,2019-04-27,16,1417,3,30672,2,12,3,1,72.2,72.2,326,0,8.03,0,1,0,1,0,0,0,0
24388,6510243,2019-04-27,34,7400,1,22997,1,8,2,1,37.14,52.7,125,0,4.12,0,0,0,0,0,0,0,0
24389,6511544,2019-04-27,26,7248,0,0,0,8,0,0,18.17,18.17,90,0,2.01,1,0,0,1,0,0,0,0
24390,6517606,2019-04-27,33,7253,1,22997,3,12,2,1,23,23,150,0,2.56,0,0,0,0,0,0,0,0
24393,6630917,2019-04-27,18,7241,0,0,0,8,0,0,23.36,23.36,116,0,2.6,0,0,0,0,0,0,0,0
24395,6635681,2019-04-27,15,1142,1,22997,1,8,2,1,25.59,25.59,195,0,2.84,1,1,0,0,0,0,0,0
24398,6689165,2019-04-27,19,7268,2,22997,2,6,1,1,25.66,25.66,150,0,2.86,0,0,0,0,0,0,0,0
24399,6701192,2019-04-27,30,7260,0,0,0,8,0,0,17.98,17.98,89,0,2,0,0,0,0,0,0,0,1
24400,6718044,2019-04-27,38,3403,0,0,0,8,0,0,39.72,39.72,196,0,4.4,1,1,0,0,0,0,0,0
24404,6757934,2019-04-27,32,3101,1,22997,1,8,2,1,31.89,31.89,153,0,3.55,0,0,0,0,0,0,0,0
24407,6861033,2019-04-27,23,7404,1,22997,1,12,1,1,12.38,23.1279,125,1250,1.38,0,0,0,0,0,0,0,0
24408,6864668,2019-04-27,34,7291,1,22997,1,8,1,1,24.56,56.81,121,3750,2.72,1,0,0,0,0,0,0,0
24409,6870686,2019-04-27,25,1408,1,22997,1,6,2,1,32.36,32.36,150,0,3.6,0,0,0,0,0,0,0,0
24410,6876690,2019-04-27,19,3146,1,22997,1,8,2,1,59,59,250,0,6.56,0,0,0,0,0,0,0,0
24411,6880102,2019-04-27,34,7284,0,0,0,8,0,0,14.48,14.48,72,0,1.61,0,0,0,0,0,0,0,1
24412,6894593,2019-04-27,31,5143,1,22997,1,6,2,1,13.03,13.03,125,0,1.45,0,0,0,0,0,0,0,0
24413,6914235,2019-04-27,27,2401,1,23039,1,2,2,1,50.44,50.44,125,0,5.6,0,0,0,0,0,0,0,0
24414,6915796,2019-04-27,15,5130,1,22999,1,2,2,1,26.52,26.52,125,0,2.94,0,0,0,0,0,0,0,0
24416,6933905,2019-04-27,11,7138,0,0,0,8,0,0,0.5,0.5,3,0,0.06,0,0,0,0,0,0,0,0
24421,6989351,2019-04-27,17,1405,0,0,0,8,0,0,46.18,46.18,230,0,5.14,0,1,0,1,0,0,0,1
24422,6996390,2019-04-27,19,3103,4,22997,1,12,2,1,16.18,16.18,200,0,1.8,0,0,0,0,0,0,0,0
24425,7099387,2019-04-27,13,3142,1,22997,1,12,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
24426,7111148,2019-04-27,31,1141,1,29006,1,8,1,1,59.14,59.14,367,0,6.56,0,1,0,0,0,0,0,0
24427,7119721,2019-04-27,38,3144,0,0,0,8,0,0,42.48,42.48,213,0,4.74,0,1,0,0,0,0,0,0
24429,7133699,2019-04-27,35,1408,2,22997,1,12,2,1,0,17.9872,0,3000,0,0,0,0,0,0,0,0,0
24430,7143634,2019-04-27,28,7130,1,30245,1,8,1,1,25.06,35.81,188,1250,2.79,0,0,0,0,0,0,0,0
24432,7193626,2019-04-27,26,5114,1,29006,1,8,1,1,14.99,14.99,150,0,1.66,0,0,0,1,0,0,0,0
24433,7197652,2019-04-27,27,7262,1,22997,1,8,2,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
24436,7246505,2019-04-27,17,7123,0,0,0,8,0,0,8.97,8.97,45,0,1,0,1,0,0,0,0,0,0
24437,7251756,2019-04-27,34,7285,1,22997,1,12,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
24442,7365336,2019-04-27,41,1412,0,0,0,8,0,0,20.47,20.47,102,0,2.27,0,1,0,0,0,0,0,0
24443,7383195,2019-04-27,19,7257,2,22997,3,8,1,1,105.18,105.18,263,0,11.69,1,0,0,1,0,0,0,0
24445,7425158,2019-04-27,26,7406,2,22997,2,12,2,1,17.68,26.6331,200,2000,1.97,0,0,0,0,0,0,0,0
24446,7459455,2019-04-27,37,1405,0,0,0,8,0,0,19.16,19.16,95,0,2.12,1,1,0,1,0,0,0,0
24450,7529474,2019-04-27,17,7290,0,0,0,8,0,0,54.29,54.29,273,0,6.06,1,1,0,1,0,0,0,1
24451,7538389,2019-04-27,10,1412,1,22997,1,4,2,1,68.52,68.52,125,0,7.6,0,0,0,0,0,0,0,0
24454,7615800,2019-04-27,27,3141,1,22997,1,8,1,1,21.7,74.5544,362,0,2.41,0,0,0,0,0,0,1,0
24456,7647879,2019-04-27,20,7296,1,22999,1,12,1,1,29.95,29.95,157,0,3.32,0,0,0,0,0,0,0,1
24457,7659614,2019-04-27,26,3138,1,22999,1,4,2,1,50.24,50.24,255,0,5.59,0,0,0,0,0,0,0,0
24458,7674252,2019-04-27,19,3146,1,22997,1,12,1,1,56.13,88.38,339,3750,6.25,0,1,0,1,0,0,0,0
24461,7700662,2019-04-27,34,7430,0,0,0,8,0,0,24.36,24.36,122,0,2.72,0,0,0,0,0,0,0,1
24464,7708329,2019-04-27,18,9195,0,0,0,8,0,0,43.16,43.16,276,0,4.81,0,0,0,0,0,0,0,1
24465,7716530,2019-04-27,26,7400,0,0,0,8,0,0,8.96,8.96,44,0,0.99,0,0,0,0,0,0,0,0
24466,7723779,2019-04-27,35,3401,1,22997,1,8,2,1,40.33,51.08,244,1250,4.48,0,0,0,0,0,0,0,1
24468,7732261,2019-04-27,18,7240,1,22997,1,8,2,1,47.39,58.14,366,1250,5.27,0,0,0,0,0,0,0,1
24469,7738225,2019-04-27,9,7411,0,0,0,8,0,0,38.84,38.84,343,0,4.31,0,0,0,1,0,0,0,1
24470,7738405,2019-04-27,19,1408,1,24407,1,2,1,1,26.64,26.64,125,0,2.96,0,0,0,0,0,0,0,0
24473,7761253,2019-04-27,25,7213,1,22997,1,8,1,1,24.56,24.56,186,0,2.74,0,0,0,0,0,0,0,0
24474,7781184,2019-04-27,24,7122,0,0,0,8,0,0,14.66,14.66,73,0,1.63,0,1,0,0,0,0,0,0
24476,7922109,2019-04-27,14,3401,1,28815,1,8,1,1,13.32,13.32,125,0,1.48,0,0,0,0,0,0,0,0
24478,7934992,2019-04-27,34,7408,1,22997,1,12,1,1,12.38,12.38,125,0,1.38,0,0,0,0,0,0,0,0
24479,7935075,2019-04-27,24,7259,0,0,0,8,0,0,9.49,9.49,147,0,1.05,0,0,0,0,0,0,0,1
24483,8022408,2019-04-27,31,5143,1,22997,1,2,2,1,13.03,13.03,125,0,1.45,0,0,0,0,0,0,0,0
24485,8026264,2019-04-27,35,1145,0,0,0,8,0,0,25.94,25.94,129,0,2.88,1,1,0,1,0,0,0,0
24486,8028273,2019-04-27,29,7409,1,22997,1,8,1,1,50.4,50.4,276,0,5.61,1,1,0,1,0,0,0,0
24487,8031962,2019-04-27,26,7206,1,22997,1,12,1,1,9.73,9.73,100,0,1.08,0,0,0,0,0,0,0,0
24488,8074435,2019-04-27,26,9401,1,22997,1,8,2,1,35.9,35.9,239,0,3.99,1,0,0,1,0,0,0,0
24490,8110097,2019-04-27,27,7311,4,22997,1,12,1,1,63.22,63.22,346,0,7.03,1,0,0,0,0,0,0,0
24492,8187995,2019-04-27,22,1410,1,22997,1,8,2,1,95.64,95.64,481,0,10.63,1,1,0,0,0,0,0,0
24493,8196105,2019-04-27,32,1412,2,22997,1,8,2,1,26.81,26.81,198,0,2.98,0,0,0,0,0,0,0,0
24496,8227493,2019-04-27,19,7130,2,22997,2,6,1,1,40.9,40.9,225,0,4.55,0,0,0,0,0,0,0,0
24498,8270976,2019-04-27,33,7404,1,22997,1,8,2,1,17.87,39.3658,89,2500,1.99,1,0,0,0,0,0,0,0
24499,8298388,2019-04-27,28,2402,0,0,0,8,0,0,30.84,30.84,154,0,3.43,1,1,0,1,0,0,0,1
24501,8302697,2019-04-27,19,9408,2,22997,2,6,2,1,31.3,31.3,200,0,3.48,0,0,0,0,0,0,0,0
24503,8308975,2019-04-27,31,3143,0,0,0,8,0,0,32.64,32.64,162,0,3.62,1,0,0,1,0,0,0,1
24505,8329367,2019-04-27,32,7428,0,0,0,8,0,0,12.68,12.68,63,0,1.41,0,0,0,0,0,0,0,0
24506,8343050,2019-04-27,38,3144,0,0,0,8,0,0,42.8,42.8,213,0,4.74,1,1,0,1,0,0,0,0
24507,8344187,2019-04-27,19,7268,2,22997,2,12,1,1,25.66,25.66,200,0,2.86,0,0,0,0,0,0,0,0
24508,8347665,2019-04-27,17,7257,0,0,0,8,0,0,48.02,48.02,339,0,5.33,1,0,0,1,0,0,0,0
24509,8365362,2019-04-27,25,9408,0,0,0,8,0,0,8.68,8.68,43,0,0.96,0,0,0,0,0,0,0,0
24511,8383716,2019-04-27,35,3403,0,0,0,8,0,0,23.84,23.84,118,0,2.64,0,0,0,0,0,0,0,0
24512,8411782,2019-04-27,31,9181,1,30249,1,8,1,1,39.21,39.21,211,0,4.35,0,1,0,1,0,1,0,0
24513,8418905,2019-04-27,19,7406,2,22997,2,12,2,1,70.37,70.37,250,0,7.83,0,0,0,0,0,0,0,1
24514,8419653,2019-04-27,31,1151,4,22997,1,12,1,1,13.32,13.32,250,0,1.48,0,0,0,0,0,0,0,0
24516,8432864,2019-04-27,23,8126,1,22997,1,8,1,1,49.93,49.93,214,0,5.54,0,0,0,1,0,1,0,0
24517,8438585,2019-04-27,33,7402,1,22997,1,12,2,1,21.11,31.86,151,1250,2.35,0,0,0,0,0,0,0,0
24520,8464900,2019-04-27,33,1145,1,22997,1,6,2,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
